"UUID","URL","Dateiname","Kategorie","Titel","Urheber","Entstehungszeitraum ","Koordninaten","Gewählt/Angenommen","Name, Vorname","politische Zuordnung","Stimmberechtigte","Stimmzettel JA","Stimmzettel NEIN","Stimmzettel UNGUELTIG","Stimmzettel LEER","Stimmzettel TOTAL","Thema","Format","Verwertungsrecht","Unternehmen/Publisher"
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl  von 13 Mitgliedern der Kirchenpflege (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Bachmann, Daniel",,9'551,3'146,,39,462,3'190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl  von 13 Mitgliedern der Kirchenpflege (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Frauenfelder, Elisabeth",,9'551,3'145,,39,462,3'190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl  von 13 Mitgliedern der Kirchenpflege (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Köchli, Martina",,9'551,3'142,,39,462,3'190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl  von 13 Mitgliedern der Kirchenpflege (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Eschle, Regula",,9'551,3'137,,39,462,3'190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl  von 13 Mitgliedern der Kirchenpflege (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Zittra, Dora",,9'551,3'128,,39,462,3'190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Pfister, Rudolf",,9'551,3'171,,,146,3'189,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Guhl, Peter",,9'551,3'167,,,146,3'189,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Fritschi, Gerhard",,9'551,3'164,,,146,3'189,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Huber, Markus",,9'551,3'157,,,146,3'189,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",26.04.1998,,"Ja","Lüscher, Doris",,9'551,3'139,,,146,3'189,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Hofer, Adrian",,9551,3166,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Bär, Adolfo",,9551,3161,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Wasem, Hans-Ueli",,9551,3161,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Kocher, Hans",,9551,3159,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Graf, Denise",,9551,3158,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Ochsner, Silvia",,9551,3157,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Wyss, Walter",,9551,3155,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Möckli, Daniela",,9551,3153,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Bachmann, Daniel",,9551,3146,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Bachmann, Daniel",,9551,3115,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Frauenfelder, Elisabeth",,9551,3145,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Köchli, Martina",,9551,3142,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Eschle, Regula",,9551,3137,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von 13 Mitgliedern der Kirchenpflege (davon eines als Präsidentin) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Zittra, Dora",,9551,3128,,,,3190,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Pfister, Rudolf",,9551,3171,,,,3189,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Guhl, Peter",,9551,3167,,,,3189,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Fritschi, Gerhard",,9551,3164,,,,3189,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Huber, Markus",,9551,3157,,,,3189,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Lüscher, Doris",,9551,3139,,,,3189,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"e496873950b84cec98d72bf707d4df7b","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/e496873950b84cec98d72bf707d4df7b","Prot_Wahlen-u-Abstimmungen-Uster_19980315.pdf","Wahlprotokoll","Erneuerungswahl von fünf Mitgliedern der Rechnungsprüfungskommission (davon eines als Präsident/in) für die Amtsdauer 1998/2002","Evangelisch-Reformierte Kirchgemeinde Uster",13.05.1998,,"Ja","Lüscher, Doris",,9551,3123,,,,3189,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"1cd9b607619443e7966b0c8ea9021eb0","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/1cd9b607619443e7966b0c8ea9021eb0","Unterl_Wahlen-u-Abstimmungen-Weisung-ref-Kirche_20010304.pdf","Abstimmungsunterlage","Beweilligung eines Kredites von Fr. 1'400'000.-- für die Aussenrenovation der reformierten Kirche Uster","Evangelisch-Reformierte Kirchgemeinde Uster",04.03.2001,"696576.1,244693.5",,,,,,,,,,"Bau","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"faa0609d860747eb8a031410aa84bec7","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/faa0609d860747eb8a031410aa84bec7","Unterl_Wahlen-u-Abstimmungen-ref-Kirche-Beiblatt-Erneuerungswahl-RPK_20100425.pdf ","Wahlunterlage","Beiblatt für die Erneuerungswahl von fünf Mitgliedern und des Präsidiums der Rechnungsprüfungskommission für die Amtsdauer 2010-2014","Evangelisch-Reformierte Kirchgemeinde Uster",25.04.2010,,,,,,,,,,,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"eb7954120e0b48b1aaf400226502e86e","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/eb7954120e0b48b1aaf400226502e86e","Unterl_Wahlen-u-Abstimmungen-ref-Kiche-Beiblatt-Kirchenpflege_20100926.pdf","Wahlunterlage","Beiblatt für die Erneuerungswahl eines Mitgliedes der Kirchenpflege für die Amtsdauer 2010-2014","Evangelisch-Reformierte Kirchgemeinde Uster",26.09.2010,,,,,,,,,,,"Religion","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6b32134d96ea4d92989de730f95d85df","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6b32134d96ea4d92989de730f95d85df","Unterl_Wahlen-u-Abstimmungen-EVP-Gemeinderat_19860202","Wahlunterlage","Unserer Jugend zuliebe: Dem Leben eine Chance geben.","EVP",02.02.1986,,,,"CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"6b32134d96ea4d92989de730f95d85df","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/6b32134d96ea4d92989de730f95d85df","Unterl_Wahlen-u-Abstimmungen-FDP-Gemeinderat_19860202","Wahlunterlage","FDP - Durchblick - Überblick - Lichtblick","FDP",02.02.1986,,,,"CVP - Christlichdemokratische Partei",,,,,,,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0ee7c2feb3bd4c45a96c2a0031e4b730","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0ee7c2feb3bd4c45a96c2a0031e4b730","Prot_Wahlen-u-Abstimmungen-Uster_19780402","Wahlprotokoll","Protokoll der Erneuerungswahl des Notars für die Amtsdauer 1978 bis 1984 vom 28. Mai 1979","Gemeinde Egg",28.05.1978,,"Ja","Kündig, Arthur",,3'292,1'433,,1,51,1'434,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"112552c56d904ee3816c58c96c21f434","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/112552c56d904ee3816c58c96c21f434","Prot_Wahlen-u-Abstimmungen-Uster_19900401","Wahlprotokoll","Protokoll der Erneuerungswahl des Notars für die Amtsdauer 1990 bis 1996 vom 1. April 1990","Gemeinde Egg",01.04.1990,,"Ja","Mathieu, René","FDP - Freisinnigdemokratische Partei",4'092,1'650,,,22,1'675,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"7281030d57d4425ba1db805100c41642","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/7281030d57d4425ba1db805100c41642","Prot_Wahlen-u-Abstimmungen-Uster_19660206.pdf","Wahlprotokoll","Erneuerungswahl des Notars ","Gemeinde Egg",06.02.1966,,,"Senn, Oscar",,923,324,,,,500,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
"0ee7c2feb3bd4c45a96c2a0031e4b731","https://mobile.cmistar.ch/webclients/stadtarchivuster/#/content/0ee7c2feb3bd4c45a96c2a0031e4b731","Prot_Wahlen-u-Abstimmungen-Uster_19780402","Wahlprotokoll","Protokoll der Erneuerungswahl des Notars für die Amtsdauer 1978 bis 1984 vom 28. Mai 1980","Gemeinde Greifensee",28.05.1978,,"Ja","Kündig, Arthur",,2'794,1'300,,1,35,1'302,"Verwaltung","Adobe PDF 1.6","https://creativecommons.org/publicdomain/zero/1.0/deed.de","Stadtarchiv Uster, (ISIL: CH-000629-9) "
